feature,coef,abs_coef,selected
LowFreqEnergyRatio,-0.39438731485775547,0.39438731485775547,True
QValue,0.3486691144336056,0.3486691144336056,True
Shimmer,-0.16763332876631004,0.16763332876631004,True
HNR,0.11265615739611182,0.11265615739611182,True
CPP,0.09531365321383356,0.09531365321383356,True
HighFreqNoiseRatio,0.08699605597426209,0.08699605597426209,True
Jitter,-0.0,0.0,False
H1H2,-0.0,0.0,False
SpectralSlope,0.0,0.0,False
