feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.7213299592440644,0.7213299592440644,True
Jitter,-0.2712899731485874,0.2712899731485874,True
CPP,-0.13261578053872805,0.13261578053872805,True
Shimmer,0.015478979679552377,0.015478979679552377,True
H1H2,0.0,0.0,False
QValue,-0.0,0.0,False
HNR,-0.0,0.0,False
LowFreqEnergyRatio,-0.0,0.0,False
SpectralSlope,0.0,0.0,False
