feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.7144676070336089,0.7144676070336089,True
LowFreqEnergyRatio,-0.340451202030164,0.340451202030164,True
QValue,0.22235409136517104,0.22235409136517104,True
Shimmer,-0.188836087794227,0.188836087794227,True
Jitter,-0.12523874548779093,0.12523874548779093,True
CPP,0.11706659825179971,0.11706659825179971,True
H1H2,0.0,0.0,False
HNR,0.0,0.0,False
SpectralSlope,0.0,0.0,False
