fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted
0.003015279769897461,0.00452423095703125,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.0030181407928466797,0.006031513214111328,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.0025148391723632812,0.0035314559936523438,0.5,0.4444444444444444,0.5,0.4666666666666666
0.0030298233032226562,0.0035321712493896484,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6555555555555556
0.0025167465209960938,0.0037224292755126953,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.003564119338989258,0.004143476486206055,1.0,1.0,1.0,1.0
0.0023179054260253906,0.005584239959716797,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.0025162696838378906,0.00353240966796875,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.0020194053649902344,0.004536151885986328,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.0025162696838378906,0.004556417465209961,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
