fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted
0.0015265941619873047,0.004523038864135742,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.0020503997802734375,0.003751516342163086,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.0025568008422851562,0.004259824752807617,0.5,0.38888888888888884,0.5,0.43333333333333335
0.00206756591796875,0.005891084671020508,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666
0.0026488304138183594,0.006215095520019531,0.6666666666666666,0.7222222222222222,0.6666666666666666,0.6555555555555556
0.0019259452819824219,0.00421905517578125,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.0027980804443359375,0.0037178993225097656,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.002051830291748047,0.0036869049072265625,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.0021228790283203125,0.004197120666503906,0.5,0.5,0.5,0.4444444444444444
0.002073526382446289,0.0042057037353515625,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.6666666666666666
