feature,coef,abs_coef,selected
LowFreqEnergyRatio,-0.33902034444493845,0.33902034444493845,True
HighFreqNoiseRatio,0.3322577837881709,0.3322577837881709,True
QValue,0.20792556878819596,0.20792556878819596,True
HNR,0.2062811385032623,0.2062811385032623,True
Shimmer,-0.1751205972519126,0.1751205972519126,True
CPP,0.0036375704467012234,0.0036375704467012234,False
Jitter,-0.0,0.0,False
H1H2,-0.0,0.0,False
SpectralSlope,0.0,0.0,False
