Jitter_mean,Jitter_std,Shimmer_mean,Shimmer_std,RMS_mean,RMS_max,Centroid_mean,Centroid_std,H1H2_mean,H1H2_std,Mfcc1_mean,Mfcc1_std,Mfcc2_mean,Mfcc2_std,Mfcc3_mean,Mfcc3_std,score
0.00921460147947073,0.008295247331261635,0.03141278401017189,0.03649680316448212,0.07135652005672455,0.14601600170135498,1934.5023193359375,561.6716918945312,-3.006012201309204,5.260591506958008,-336.5774841308594,84.62855529785156,130.72341918945312,26.382314682006836,-31.952665328979492,43.89265823364258,1
0.0036717564798891544,0.004603737033903599,0.02805580385029316,0.03794093430042267,0.07882015407085419,0.19479599595069885,1981.4730224609375,765.7098388671875,1.3530558347702026,4.524139881134033,-332.1202697753906,82.1026611328125,131.7056121826172,38.46757125854492,-36.151649475097656,41.359840393066406,3
0.00550934299826622,0.00579792307689786,0.020719973370432854,0.018325112760066986,0.12923051416873932,0.20118999481201172,1764.1649169921875,570.7696533203125,4.851261138916016,4.910462856292725,-302.12432861328125,69.46498107910156,132.67050170898438,23.604984283447266,14.221417427062988,23.698062896728516,3
0.0035268038045614958,0.0051292115822434425,0.02176390029489994,0.026279395446181297,0.07444554567337036,0.16529099643230438,2585.206787109375,697.7763061523438,0.09119650721549988,5.873203277587891,-309.6019287109375,79.53060913085938,103.78395080566406,30.04248046875,-51.31390380859375,43.38741683959961,5
0.0055327024310827255,0.0057775704190135,0.027043301612138748,0.022980399429798126,0.06759751588106155,0.11107199639081955,1683.2960205078125,707.4097900390625,12.80666732788086,5.083870887756348,-366.49761962890625,73.57400512695312,136.08316040039062,24.059099197387695,13.569151878356934,10.507208824157715,5
0.008251558989286423,0.006726540625095367,0.027695661410689354,0.02956412360072136,0.11605104058980942,0.24574899673461914,2048.712646484375,337.5552978515625,12.372538566589355,9.680187225341797,-354.7110290527344,50.80055236816406,96.20687866210938,14.461627960205078,-42.24845504760742,28.41986083984375,1
0.0023822737857699394,0.0033383178524672985,0.0232414361089468,0.031750645488500595,0.07540181279182434,0.12122099846601486,1924.8570556640625,291.8426208496094,4.731558322906494,8.105327606201172,-408.1068420410156,28.32973861694336,116.32078552246094,19.252302169799805,-48.3052864074707,18.438125610351562,3
0.005086948629468679,0.004828652832657099,0.03594130277633667,0.03585641458630562,0.08628186583518982,0.16204500198364258,1544.6395263671875,375.8720397949219,5.612371921539307,8.155184745788574,-414.88128662109375,45.227237701416016,104.66487884521484,19.72755241394043,-15.475385665893555,19.803213119506836,3
0.006573204416781664,0.024435825645923615,0.03027437813580036,0.043271683156490326,0.07158581912517548,0.12509800493717194,2613.413818359375,683.6732177734375,0.4612962603569031,12.453255653381348,-378.980224609375,76.21440887451172,71.22987365722656,26.820314407348633,-66.47689056396484,40.25767135620117,5
0.0038599087856709957,0.00452865194529295,0.04267874360084534,0.04248468205332756,0.06196514889597893,0.12642699480056763,2830.524169921875,835.9645385742188,0.653303861618042,6.146522045135498,-326.3362121582031,79.53697967529297,103.71666717529297,22.124553680419922,-26.803638458251953,37.767704010009766,5
0.01081293448805809,0.008182440884411335,0.02536594681441784,0.019010260701179504,0.09831108152866364,0.14598199725151062,1672.395263671875,456.5067138671875,3.715391159057617,6.824153423309326,-346.21331787109375,70.19536590576172,138.02130126953125,20.79641342163086,-38.23969650268555,41.09552764892578,1
0.004174570553004742,0.0054027908481657505,0.021875524893403053,0.027409229427576065,0.08137742429971695,0.16482999920845032,1982.9656982421875,517.2532348632812,2.003092050552368,4.740406036376953,-334.39373779296875,75.36233520507812,130.0708465576172,29.17929458618164,-38.021507263183594,41.43297576904297,3
0.005660647992044687,0.005156314000487328,0.016305720433592796,0.015970928594470024,0.09873066842556,0.15070199966430664,1917.0653076171875,428.9028625488281,7.374859809875488,6.012689590454102,-327.9346923828125,73.63650512695312,119.40935516357422,21.612977981567383,-3.5013792514801025,24.09351921081543,3
0.003203179920092225,0.004650705028325319,0.02184760570526123,0.037140898406505585,0.06466540694236755,0.1446869969367981,2350.0869140625,515.27978515625,2.4618353843688965,5.272763252258301,-342.9610290527344,75.54170989990234,105.20747375488281,26.894840240478516,-50.50447082519531,43.000667572021484,5
0.006804150994867086,0.007311421912163496,0.025100264698266983,0.02505074068903923,0.08318204432725906,0.11923100054264069,2096.1591796875,687.2958984375,15.46438217163086,7.292816638946533,-321.8110656738281,68.69475555419922,126.34293365478516,19.7791748046875,9.517767906188965,15.965859413146973,5
0.009301915764808655,0.009449317120015621,0.03136073425412178,0.024219317361712456,0.0872272178530693,0.1484519988298416,1960.5157470703125,412.1173095703125,6.960038185119629,6.241865634918213,-352.68902587890625,76.94511413574219,125.30521392822266,22.459209442138672,-44.795127868652344,38.970726013183594,1
0.0033565000630915165,0.005555588752031326,0.02356678806245327,0.025588558986783028,0.0847015380859375,0.1832060068845749,2109.558837890625,509.8586120605469,1.31800377368927,11.417196273803711,-335.1082458496094,63.63254928588867,119.88356018066406,28.766014099121094,-39.17582321166992,30.601823806762695,3
0.00545011181384325,0.007441807072609663,0.02591194584965706,0.022974327206611633,0.09380457550287247,0.14260999858379364,2040.5462646484375,458.1021423339844,2.750126600265503,7.04724645614624,-320.66986083984375,71.91338348388672,120.29566192626953,20.51612663269043,-5.590978145599365,21.33144760131836,3
0.0035259828437119722,0.006148459389805794,0.028672587126493454,0.04350447282195091,0.06087733060121536,0.1787550002336502,2555.188232421875,734.5511474609375,-4.895060062408447,6.654385089874268,-354.454833984375,84.28170776367188,93.3105697631836,22.843578338623047,-46.1356315612793,44.4404296875,5
0.005955447442829609,0.006705381441861391,0.05385393649339676,0.1063600480556488,0.09368447214365005,0.4285939931869507,2067.46728515625,833.8953857421875,17.106220245361328,11.438399314880371,-327.53057861328125,72.45579528808594,107.25782775878906,26.052148818969727,13.462224006652832,24.092182159423828,5
0.008517825976014137,0.00828386191278696,0.028075670823454857,0.024908246472477913,0.07121974974870682,0.10254699736833572,1635.3358154296875,283.01959228515625,-7.542309284210205,3.7119808197021484,-334.0564880371094,59.34983825683594,185.14901733398438,26.590953826904297,-46.19870376586914,29.5753231048584,1
0.004876659717410803,0.005915035493671894,0.026282168924808502,0.025440514087677002,0.05755845457315445,0.1041790023446083,1869.9481201171875,361.75732421875,-4.122838020324707,3.000396728515625,-326.0626220703125,69.641357421875,168.25636291503906,21.747005462646484,-63.29482650756836,41.64618682861328,3
0.004564118571579456,0.005766994785517454,0.022206712514162064,0.02007361128926277,0.04951497167348862,0.0692489966750145,1718.221923828125,436.3722839355469,1.6249520778656006,3.60705828666687,-358.8916320800781,65.65959930419922,151.2041015625,21.3963623046875,-1.5721805095672607,24.722078323364258,3
0.005004722159355879,0.007007243577390909,0.02260029874742031,0.023709546774625778,0.041986286640167236,0.07993000000715256,2424.538330078125,438.1264953613281,-4.6728196144104,3.7054531574249268,-354.6622009277344,85.92036437988281,125.81718444824219,25.772138595581055,-67.50801849365234,37.65674591064453,5
0.012015003710985184,0.01024516299366951,0.0496993362903595,0.03828277811408043,0.04282575845718384,0.07442999631166458,1485.6759033203125,702.1934814453125,15.039519309997559,5.293980598449707,-431.2685546875,69.88915252685547,139.30979919433594,23.59115219116211,20.818931579589844,21.024614334106445,5
0.009007220156490803,0.007009012158960104,0.03661951422691345,0.029199127107858658,0.091178759932518,0.16098499298095703,2016.3974609375,265.50048828125,12.983097076416016,5.804932117462158,-363.7724914550781,48.9880256652832,106.79993438720703,16.03676414489746,-43.8186149597168,28.42717933654785,1
0.005786302499473095,0.008971073664724827,0.021411875262856483,0.020666394382715225,0.07628466188907623,0.13084100186824799,1955.98681640625,428.1169738769531,0.6638957858085632,9.39050006866455,-383.73004150390625,61.774478912353516,104.80062866210938,27.603750228881836,-24.944128036499023,30.138668060302734,3
0.005879419390112162,0.0058745816349983215,0.025788264349102974,0.021381214261054993,0.07043395191431046,0.12234900146722794,1974.3424072265625,436.5732116699219,5.953808307647705,6.803280353546143,-388.3824768066406,53.58881378173828,104.56145477294922,18.548629760742188,-5.303577423095703,24.15314483642578,3
0.010665015317499638,0.026976799592375755,0.039093419909477234,0.05368812754750252,0.05297549068927765,0.08931999653577805,3139.986572265625,752.569580078125,-7.9354753494262695,8.596537590026855,-365.9286804199219,65.44305419921875,67.76952362060547,30.61365509033203,-81.44731140136719,42.50199508666992,5
0.0044240509159862995,0.01422014832496643,0.039441920816898346,0.05242721736431122,0.03500726819038391,0.07278899848461151,2702.400390625,828.5669555664062,8.248282432556152,5.671954154968262,-354.79254150390625,90.49263000488281,128.0186309814453,25.356950759887695,-21.98694610595703,29.867279052734375,5
0.008243762888014317,0.00631735660135746,0.0316031277179718,0.032237112522125244,0.09791979938745499,0.1748179942369461,2014.925048828125,258.8525390625,-7.7874436378479,3.534848690032959,-285.0065612792969,58.726646423339844,152.39881896972656,19.1656551361084,-45.8331298828125,26.103635787963867,1
0.0069307019002735615,0.02504238672554493,0.02725716307759285,0.025364503264427185,0.06315106898546219,0.10271599888801575,2054.780517578125,558.7855834960938,-1.8028570413589478,4.037755966186523,-344.3464660644531,98.03919219970703,134.5565643310547,31.600505828857422,-38.18913269042969,45.022640228271484,3
0.006539945490658283,0.0064881835132837296,0.028976863250136375,0.027774304151535034,0.07998276501893997,0.13950400054454803,1910.34423828125,464.0325622558594,-3.11259388923645,4.423207759857178,-304.9007568359375,74.59970092773438,146.8459930419922,30.717153549194336,-43.270198822021484,32.73936462402344,3
0.005056541413068771,0.0062459236942231655,0.03557842969894409,0.044121645390987396,0.05807895585894585,0.12207700312137604,2450.4326171875,540.46923828125,-3.7972052097320557,5.995359420776367,-338.6213684082031,88.98673248291016,109.73583984375,25.72334861755371,-55.98517608642578,47.312965393066406,5
0.010963765904307365,0.011826763860881329,0.06502426415681839,0.11294468492269516,0.06519241631031036,0.23389799892902374,1741.5411376953125,777.2537231445312,13.736017227172852,4.021897792816162,-345.2492370605469,70.04464721679688,135.2732696533203,20.51963996887207,12.354963302612305,25.08911895751953,5
0.00846107304096222,0.006739215925335884,0.026301104575395584,0.021642513573169708,0.11437587440013885,0.21853700280189514,1987.5089111328125,284.8335266113281,16.414060592651367,6.032043933868408,-349.8962707519531,66.8001480102539,95.61612701416016,22.792247772216797,-42.3227653503418,29.915578842163086,1
0.006819546222686768,0.0073892842046916485,0.02099805511534214,0.021348033100366592,0.08303260803222656,0.1510699987411499,1994.6383056640625,424.1800537109375,2.9260642528533936,8.590932846069336,-386.2814025878906,57.926109313964844,106.02644348144531,26.615325927734375,-44.619415283203125,28.946699142456055,3
0.006817207206040621,0.007790177129209042,0.025036068633198738,0.024053707718849182,0.09048350900411606,0.1590539962053299,1560.8309326171875,319.65997314453125,8.812753677368164,8.258749008178711,-400.87994384765625,38.783164978027344,100.1535873413086,14.878366470336914,-7.844424247741699,20.023481369018555,3
0.007424045819789171,0.010872677899897099,0.047218646854162216,0.08779213577508926,0.052836786955595016,0.1403139978647232,3453.74609375,980.5873413085938,-5.071420192718506,10.360088348388672,-364.0341491699219,69.8625717163086,57.525455474853516,35.66090393066406,-51.50925064086914,40.691551208496094,5
0.003980937413871288,0.007688882760703564,0.04363160580396652,0.03942977637052536,0.053881920874118805,0.09260500222444534,2433.232177734375,838.3562622070312,3.87752628326416,6.3909525871276855,-359.3887023925781,77.3601303100586,111.24624633789062,29.58439064025879,-10.608674049377441,35.81529998779297,5
0.010502979159355164,0.010280326940119267,0.03640398383140564,0.04062778875231743,0.10631131380796432,0.2742629945278168,1642.9407958984375,498.1553039550781,-3.7473161220550537,4.546492576599121,-328.62017822265625,88.37533569335938,137.25045776367188,33.694557189941406,-28.431842803955078,43.08814239501953,1
0.004381147678941488,0.0067060478031635284,0.031106911599636078,0.02913999930024147,0.10471455007791519,0.2027609944343567,1750.4056396484375,577.58740234375,0.22569935023784637,5.021048069000244,-324.7447509765625,83.3637924194336,145.85107421875,40.65205001831055,-38.19407272338867,34.29798126220703,3
0.006747111212462187,0.006301698740571737,0.02710786648094654,0.02356397546827793,0.09898604452610016,0.16268199682235718,1678.990966796875,435.8590087890625,-1.718682050704956,4.189685821533203,-321.2227783203125,74.3626937866211,132.8887939453125,22.512916564941406,0.1147451177239418,33.580753326416016,3
0.005465901922434568,0.008849713020026684,0.037184689193964005,0.041779469698667526,0.07555314898490906,0.15640999376773834,2147.030517578125,805.544677734375,-3.640638828277588,5.899068832397461,-345.177490234375,93.71650695800781,122.04889678955078,44.5921516418457,-55.28221130371094,50.708892822265625,5
0.00502970302477479,0.0054627698846161366,0.04729084298014641,0.09189102798700333,0.06668782979249954,0.20269900560379028,1825.5882568359375,723.8580322265625,7.481398105621338,4.755331993103027,-372.3141174316406,77.68740844726562,122.14930725097656,26.475305557250977,29.174114227294922,30.788610458374023,5
0.008314969949424267,0.007371558342128992,0.02672462910413742,0.02556205913424492,0.10273807495832443,0.20344500243663788,2080.559814453125,415.0809631347656,12.175368309020996,9.344722747802734,-360.7942810058594,65.79344940185547,95.77510070800781,20.279016494750977,-40.889801025390625,28.122982025146484,1
0.004090579226613045,0.010543988086283207,0.024073654785752296,0.028919396921992302,0.08754465728998184,0.16081500053405762,2094.552001953125,346.9079895019531,0.23157264292240143,9.308180809020996,-370.331787109375,38.90177917480469,111.37010955810547,22.825340270996094,-45.070106506347656,26.017831802368164,3
0.0062276809476315975,0.009307852946221828,0.021048204973340034,0.022682810202240944,0.07460135966539383,0.1523759961128235,1675.594970703125,398.22845458984375,7.198197841644287,8.780106544494629,-415.24102783203125,52.00761413574219,104.1886215209961,18.907878875732422,-13.55866527557373,25.270822525024414,3
0.008908601477742195,0.023143021389842033,0.03691832348704338,0.07271596044301987,0.06419700384140015,0.13607600331306458,2550.941162109375,789.1993408203125,5.837490081787109,15.572327613830566,-379.11669921875,85.69586181640625,81.9588394165039,32.561248779296875,-47.053199768066406,56.22114562988281,5
0.003931705374270678,0.0073692514561116695,0.04091057926416397,0.03833454102277756,0.07716844975948334,0.14859800040721893,2729.642822265625,914.2125854492188,1.8495713472366333,7.82295560836792,-319.5946044921875,73.06217956542969,99.63414764404297,26.78481101989746,-16.6142635345459,37.78946304321289,5
0.007803053595125675,0.006192046217620373,0.02675938606262207,0.029410742223262787,0.06461764127016068,0.13972799479961395,1948.8853759765625,407.2576904296875,-4.528378486633301,4.13869571685791,-354.33203125,76.67369842529297,130.4934844970703,23.292469024658203,-30.913280487060547,42.92033767700195,1
0.004027391783893108,0.006666996981948614,0.02158815786242485,0.024849945679306984,0.08370456099510193,0.18199700117111206,1967.9219970703125,767.1026000976562,1.7887846231460571,6.178357124328613,-323.1147766113281,72.05024719238281,126.85267639160156,38.033329010009766,-28.010622024536133,38.983585357666016,3
0.004102890845388174,0.00463120685890317,0.01731330156326294,0.016985761001706123,0.12113157659769058,0.18619300425052643,1726.291259765625,469.1398620605469,4.543998718261719,3.4029734134674072,-306.72955322265625,64.15247344970703,132.95123291015625,24.373065948486328,5.378941059112549,25.31468963623047,3
0.005206941161304712,0.007015334442257881,0.027072062715888023,0.03528301417827606,0.06461817771196365,0.15945500135421753,2568.93212890625,771.0020141601562,-0.33613595366477966,5.641035079956055,-327.8094482421875,72.28640747070312,103.56326293945312,35.539432525634766,-56.521217346191406,45.63555145263672,5
0.008335025981068611,0.007936214096844196,0.026219861581921577,0.02598549611866474,0.09532363712787628,0.1538970023393631,1521.7100830078125,622.737060546875,15.745652198791504,4.549055099487305,-360.1659851074219,81.40798950195312,129.94764709472656,23.182140350341797,24.67185401916504,22.853574752807617,5
0.00821565929800272,0.0060884603299200535,0.035803552716970444,0.0324680358171463,0.10573486983776093,0.19258500635623932,2013.5938720703125,430.51007080078125,8.13914680480957,9.804621696472168,-378.1265869140625,57.276519775390625,96.21317291259766,20.78727149963379,-47.261871337890625,23.11518096923828,1
0.005624746438115835,0.004391888622194529,0.031144633889198303,0.02780829556286335,0.07360845804214478,0.13076500594615936,2056.558837890625,242.6412353515625,7.530254364013672,9.937216758728027,-405.8311767578125,45.007240295410156,105.37001037597656,23.438905715942383,-50.10420227050781,27.36163902282715,3
0.004524172283709049,0.006601721979677677,0.029370127245783806,0.024722520262002945,0.08676516264677048,0.14173300564289093,1679.488037109375,355.7454833984375,5.202258586883545,9.083184242248535,-430.4035949707031,53.192508697509766,91.57817077636719,23.75300407409668,-17.51707649230957,21.978290557861328,3
0.005294582806527615,0.008635370060801506,0.0343240424990654,0.03299621865153313,0.08605862408876419,0.14173300564289093,1748.930908203125,397.29510498046875,5.037866115570068,9.114514350891113,-410.3301086425781,77.68122100830078,98.35082244873047,30.785511016845703,-17.787864685058594,21.439538955688477,5
0.00283164088614285,0.003181488486006856,0.039344508200883865,0.03638896718621254,0.07197275012731552,0.18008600175380707,2927.276611328125,919.034423828125,0.17675617337226868,6.596890449523926,-323.30352783203125,81.45738220214844,92.069091796875,21.646804809570312,-29.168018341064453,43.27311706542969,5
