feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.7790981961248673,0.7790981961248673,True
CPP,-0.7375848748774476,0.7375848748774476,True
QValue,-0.4570555569958516,0.4570555569958516,True
Shimmer,0.26783845557569763,0.26783845557569763,True
H1H2,-0.09831885249310796,0.09831885249310796,True
LowFreqEnergyRatio,0.07643365262782746,0.07643365262782746,True
Jitter,-0.05210810892098365,0.05210810892098365,True
SpectralSlope,-0.003844082007078013,0.003844082007078013,False
HNR,-0.0,0.0,False
