feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.5770968034698036,0.5770968034698036,True
LowFreqEnergyRatio,-0.40750043855344187,0.40750043855344187,True
Shimmer,-0.1103707714676146,0.1103707714676146,True
HNR,0.052846674080467386,0.052846674080467386,True
QValue,0.05180747317932829,0.05180747317932829,True
Jitter,-0.0,0.0,False
H1H2,-0.0,0.0,False
SpectralSlope,0.0,0.0,False
CPP,0.0,0.0,False
