fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted
0.0020601749420166016,0.004540920257568359,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.35555555555555557
0.00301361083984375,0.0030128955841064453,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.3333333333333333
0.0020112991333007812,0.006816864013671875,0.0,0.0,0.0,0.0
0.003449678421020508,0.005868673324584961,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.1111111111111111
0.0038747787475585938,0.003874540328979492,0.5,0.5,0.5,0.4444444444444444
0.0033583641052246094,0.00738835334777832,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.002567291259765625,0.004461526870727539,0.5,0.4444444444444444,0.5,0.4666666666666666
0.0026428699493408203,0.005408525466918945,0.5,0.4666666666666666,0.5,0.41269841269841273
0.0016930103302001953,0.005244255065917969,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.16666666666666666
0.0030210018157958984,0.004538297653198242,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.16666666666666666
