feature,coef,abs_coef,selected
CPP,-0.9408949392657836,0.9408949392657836,True
HighFreqNoiseRatio,0.5773934041783119,0.5773934041783119,True
QValue,-0.29815381589185175,0.29815381589185175,True
H1H2,0.08196200708250934,0.08196200708250934,True
LowFreqEnergyRatio,0.04153260745743062,0.04153260745743062,True
Jitter,-0.0,0.0,False
Shimmer,0.0,0.0,False
HNR,0.0,0.0,False
SpectralSlope,0.0,0.0,False
