fit_time,score_time,test_accuracy,test_precision_weighted,test_recall_weighted,test_f1_weighted
0.003191232681274414,0.003934383392333984,0.6666666666666666,0.4444444444444444,0.6666666666666666,0.5333333333333333
0.0029239654541015625,0.003928422927856445,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.0022606849670410156,0.003323078155517578,1.0,1.0,1.0,1.0
0.003248453140258789,0.005541324615478516,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.0030264854431152344,0.0035195350646972656,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
0.0030143260955810547,0.00974416732788086,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.001667022705078125,0.004926443099975586,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.0035445690155029297,0.003847360610961914,0.8333333333333334,0.8888888888888888,0.8333333333333334,0.8222222222222223
0.0023756027221679688,0.004688739776611328,0.5,0.4666666666666666,0.5,0.41269841269841273
0.002508878707885742,0.0035195350646972656,1.0,1.0,1.0,1.0
