feature,coef,abs_coef,selected
HighFreqNoiseRatio,0.6177498492406571,0.6177498492406571,True
CPP,-0.4057136324999182,0.4057136324999182,True
Jitter,-0.14305940527461258,0.14305940527461258,True
H1H2,0.041654549004247615,0.041654549004247615,True
Shimmer,0.0,0.0,False
QValue,-0.0,0.0,False
HNR,0.0,0.0,False
LowFreqEnergyRatio,-0.0,0.0,False
SpectralSlope,0.0,0.0,False
